latitude,longitude
-22.57613920720715,-43.23166294234289
-22.57613920720715,-43.22265393333389
-22.57613920720715,-43.21364492432488
-22.57613920720715,-43.204635915315876
-22.57613920720715,-43.19562690630687
-22.57613920720715,-43.186617897297864
-22.57613920720715,-43.17760888828886
-22.57613920720715,-43.16859987927985
-22.57613920720715,-43.15959087027085
-22.57613920720715,-43.15058186126184
-22.57613920720715,-43.141572852252835
-22.57613920720715,-43.13256384324383
-22.57613920720715,-43.123554834234824
-22.57613920720715,-43.11454582522582
-22.57613920720715,-43.10553681621681
-22.57613920720715,-43.096527807207806
-22.57613920720715,-43.0875187981988
-22.57613920720715,-43.078509789189795
-22.57613920720715,-43.06950078018079
-22.57613920720715,-43.06049177117178
-22.57613920720715,-43.05148276216278
-22.57613920720715,-43.04247375315377
-22.57613920720715,-43.033464744144766
-22.57613920720715,-43.02445573513576
-22.57613920720715,-43.015446726126754
-22.57613920720715,-43.00643771711775
-22.57613920720715,-42.99742870810874
-22.57613920720715,-42.98841969909974
-22.57613920720715,-42.97941069009073
-22.57613920720715,-42.970401681081725
-22.57613920720715,-42.96139267207272
-22.57613920720715,-42.95238366306371
-22.57613920720715,-42.94337465405471
-22.57613920720715,-42.9343656450457
-22.57613920720715,-42.925356636036696
-22.57613920720715,-42.91634762702769
-22.57613920720715,-42.907338618018684
-22.57613920720715,-42.89832960900968
-22.57613920720715,-42.88932060000067
-22.57613920720715,-42.88031159099167
-22.57613920720715,-42.87130258198266
-22.57613920720715,-42.862293572973655
-22.57613920720715,-42.85328456396465
-22.57613920720715,-42.844275554955644
-22.57613920720715,-42.83526654594664
-22.57613920720715,-42.82625753693763
-22.57613920720715,-42.817248527928626
-22.57613920720715,-42.80823951891962
-22.57613920720715,-42.799230509910615
-22.57613920720715,-42.79022150090161
-22.57613920720715,-42.7812124918926
-22.57613920720715,-42.7722034828836
-22.57613920720715,-42.76319447387459
-22.57613920720715,-42.754185464865586
-22.57613920720715,-42.74517645585658
-22.57613920720715,-42.736167446847574
-22.57613920720715,-42.72715843783857
-22.57613920720715,-42.71814942882956
-22.57613920720715,-42.70914041982056
-22.57613920720715,-42.70013141081155
-22.57613920720715,-42.691122401802545
-22.57613920720715,-42.68211339279354
-22.57613920720715,-42.67310438378453
-22.57613920720715,-42.66409537477553
-22.57613920720715,-42.65508636576652
-22.57613920720715,-42.646077356757516
-22.57613920720715,-42.63706834774851
-22.57613920720715,-42.628059338739504
-22.57613920720715,-42.6190503297305
-22.57613920720715,-42.61004132072149
-22.57613920720715,-42.60103231171249
-22.57613920720715,-42.59202330270348
-22.57613920720715,-42.583014293694475
-22.57613920720715,-42.57400528468547
-22.57613920720715,-42.564996275676464
-22.57613920720715,-42.55598726666746
-22.57613920720715,-42.54697825765845
-22.57613920720715,-42.537969248649446
-22.57613920720715,-42.52896023964044
-22.57613920720715,-42.519951230631435
-22.57613920720715,-42.51094222162243
-22.57613920720715,-42.50193321261342
-22.57613920720715,-42.49292420360442
-22.57613920720715,-42.48391519459541
-22.57613920720715,-42.474906185586406
-22.57613920720715,-42.4658971765774
-22.57613920720715,-42.456888167568394
-22.57613920720715,-42.44787915855939
-22.57613920720715,-42.43887014955038
-22.57613920720715,-42.42986114054138
-22.57613920720715,-42.42085213153237
-22.57613920720715,-42.411843122523365
-22.57613920720715,-42.40283411351436
-22.57613920720715,-42.39382510450535
-22.57613920720715,-42.38481609549635
-22.57613920720715,-42.37580708648734
-22.57613920720715,-42.366798077478336
-22.57613920720715,-42.35778906846933
-22.57613920720715,-42.348780059460324
-22.57613920720715,-42.33977105045132
-22.57613920720715,-42.33076204144231
-22.57613920720715,-42.32175303243331
-22.57613920720715,-42.3127440234243
-22.57613920720715,-42.303735014415295
-22.57613920720715,-42.29472600540629
-22.57613920720715,-42.285716996397284
-22.57613920720715,-42.27670798738828
-22.57613920720715,-42.26769897837927
-22.57613920720715,-42.258689969370266
-22.57613920720715,-42.24968096036126
-22.57613920720715,-42.240671951352255
-22.57613920720715,-42.23166294234325
-22.57613920720715,-42.22265393333424
-22.57613920720715,-42.21364492432524
-22.57613920720715,-42.20463591531623
-22.57613920720715,-42.195626906307226
-22.57613920720715,-42.18661789729822
-22.57613920720715,-42.177608888289214
-22.57613920720715,-42.16859987928021
-22.57613920720715,-42.1595908702712
-22.57613920720715,-42.1505818612622
-22.57613920720715,-42.14157285225319
-22.57613920720715,-42.132563843244185
-22.57613920720715,-42.12355483423518
-22.57613920720715,-42.11454582522617
-22.57613920720715,-42.10553681621717
-22.57613920720715,-42.09652780720816
-22.57613920720715,-42.087518798199156
-22.57613920720715,-42.07850978919015
-22.57613920720715,-42.069500780181144
-22.57613920720715,-42.06049177117214
-22.57613920720715,-42.05148276216313
-22.57613920720715,-42.04247375315413
-22.57613920720715,-42.03346474414512
-22.57613920720715,-42.024455735136115
-22.57613920720715,-42.01544672612711
-22.57613920720715,-42.006437717118104
-22.57613920720715,-41.9974287081091
-22.57613920720715,-41.98841969910009
-22.56713019819814,-44.6370683477478
-22.56713019819814,-44.628059338738794
-22.56713019819814,-44.61905032972979
-22.56713019819814,-44.61004132072078
-22.56713019819814,-44.601032311711776
-22.56713019819814,-44.59202330270277
-22.56713019819814,-44.583014293693765
-22.56713019819814,-44.57400528468476
-22.56713019819814,-44.56499627567575
-22.56713019819814,-44.55598726666675
-22.56713019819814,-44.54697825765774
-22.56713019819814,-44.537969248648736
-22.56713019819814,-44.52896023963973
-22.56713019819814,-44.519951230630724
-22.56713019819814,-44.51094222162172
-22.56713019819814,-44.50193321261271
-22.56713019819814,-44.49292420360371
-22.56713019819814,-44.4839151945947
-22.56713019819814,-44.474906185585695
-22.56713019819814,-44.46589717657669
-22.56713019819814,-44.45688816756768
-22.56713019819814,-44.44787915855868
-22.56713019819814,-44.43887014954967
-22.56713019819814,-44.429861140540666
-22.56713019819814,-44.42085213153166
-22.56713019819814,-44.411843122522654
-22.56713019819814,-44.40283411351365
-22.56713019819814,-44.39382510450464
-22.56713019819814,-44.38481609549564
-22.56713019819814,-44.37580708648663
-22.56713019819814,-44.366798077477625
-22.56713019819814,-44.35778906846862
-22.56713019819814,-44.348780059459614
-22.56713019819814,-44.33977105045061
-22.56713019819814,-44.3307620414416
-22.56713019819814,-44.321753032432596
-22.56713019819814,-44.31274402342359
-22.56713019819814,-44.303735014414585
-22.56713019819814,-44.29472600540558
-22.56713019819814,-44.28571699639657
-22.56713019819814,-44.27670798738757
-22.56713019819814,-44.26769897837856
-22.56713019819814,-44.258689969369556
-22.56713019819814,-44.24968096036055
-22.56713019819814,-44.240671951351544
-22.56713019819814,-44.23166294234254
-22.56713019819814,-44.22265393333353
-22.56713019819814,-44.21364492432453
-22.56713019819814,-44.20463591531552
-22.56713019819814,-44.195626906306515
-22.56713019819814,-44.18661789729751
-22.56713019819814,-44.1776088882885
-22.56713019819814,-44.1685998792795
-22.56713019819814,-44.15959087027049
-22.56713019819814,-44.150581861261486
-22.56713019819814,-44.14157285225248
-22.56713019819814,-44.132563843243474
-22.56713019819814,-44.12355483423447
-22.56713019819814,-44.11454582522546
-22.56713019819814,-44.10553681621646
-22.56713019819814,-44.09652780720745
-22.56713019819814,-44.087518798198445
-22.56713019819814,-44.07850978918944
-22.56713019819814,-44.069500780180434
-22.56713019819814,-44.06049177117143
-22.56713019819814,-44.05148276216242
-22.56713019819814,-44.042473753153416
-22.56713019819814,-44.03346474414441
-22.56713019819814,-44.024455735135405
-22.56713019819814,-44.0154467261264
-22.56713019819814,-44.00643771711739
-22.56713019819814,-43.99742870810839
-22.56713019819814,-43.98841969909938
-22.56713019819814,-43.979410690090376
-22.56713019819814,-43.97040168108137
-22.56713019819814,-43.961392672072364
-22.56713019819814,-43.95238366306336
-22.56713019819814,-43.94337465405435
-22.56713019819814,-43.93436564504535
-22.56713019819814,-43.92535663603634
-22.56713019819814,-43.916347627027335
-22.56713019819814,-43.90733861801833
-22.56713019819814,-43.89832960900932
-22.56713019819814,-43.88932060000032
-22.56713019819814,-43.88031159099131
-22.56713019819814,-43.871302581982306
-22.56713019819814,-43.8622935729733
-22.56713019819814,-43.853284563964294
-22.56713019819814,-43.84427555495529
-22.56713019819814,-43.83526654594628
-22.56713019819814,-43.82625753693728
-22.56713019819814,-43.81724852792827
-22.56713019819814,-43.808239518919265
-22.56713019819814,-43.79923050991026
-22.56713019819814,-43.790221500901254
-22.56713019819814,-43.78121249189225
-22.56713019819814,-43.77220348288324
-22.56713019819814,-43.763194473874236
-22.56713019819814,-43.75418546486523
-22.56713019819814,-43.745176455856225
-22.56713019819814,-43.73616744684722
-22.56713019819814,-43.72715843783821
-22.56713019819814,-43.71814942882921
-22.56713019819814,-43.7091404198202
-22.56713019819814,-43.700131410811196
-22.56713019819814,-43.69112240180219
-22.56713019819814,-43.682113392793184
-22.56713019819814,-43.67310438378418
-22.56713019819814,-43.66409537477517
-22.56713019819814,-43.65508636576617
-22.56713019819814,-43.64607735675716
-22.56713019819814,-43.637068347748155
-22.56713019819814,-43.62805933873915
-22.56713019819814,-43.61905032973014
-22.56713019819814,-43.61004132072114
-22.56713019819814,-43.60103231171213
-22.56713019819814,-43.592023302703126
-22.56713019819814,-43.58301429369412
-22.56713019819814,-43.574005284685114
-22.56713019819814,-43.56499627567611
-22.56713019819814,-43.5559872666671
-22.56713019819814,-43.5469782576581
-22.56713019819814,-43.53796924864909
-22.56713019819814,-43.528960239640085
-22.56713019819814,-43.51995123063108
-22.56713019819814,-43.510942221622074
-22.56713019819814,-43.50193321261307
-22.56713019819814,-43.49292420360406
-22.56713019819814,-43.483915194595056
-22.56713019819814,-43.47490618558605
-22.56713019819814,-43.465897176577045
-22.56713019819814,-43.45688816756804
-22.56713019819814,-43.44787915855903
-22.56713019819814,-43.43887014955003
-22.56713019819814,-43.42986114054102
-22.56713019819814,-43.420852131532016
-22.56713019819814,-43.41184312252301
-22.56713019819814,-43.402834113514004
-22.56713019819814,-43.393825104505
-22.56713019819814,-43.38481609549599
-22.56713019819814,-43.37580708648699
-22.56713019819814,-43.36679807747798
-22.56713019819814,-43.357789068468975
-22.56713019819814,-43.34878005945997
-22.56713019819814,-43.33977105045096
-22.56713019819814,-43.33076204144196
-22.56713019819814,-43.32175303243295
-22.56713019819814,-43.312744023423946
-22.56713019819814,-43.30373501441494
-22.56713019819814,-43.294726005405934
-22.56713019819814,-43.28571699639693
-22.56713019819814,-43.27670798738792
-22.56713019819814,-43.26769897837892
-22.56713019819814,-43.25868996936991
-22.56713019819814,-43.249680960360905
-22.56713019819814,-43.2406719513519
-22.56713019819814,-43.23166294234289
-22.56713019819814,-43.22265393333389
-22.56713019819814,-43.21364492432488
-22.56713019819814,-43.204635915315876
-22.56713019819814,-43.19562690630687
-22.56713019819814,-43.186617897297864
-22.56713019819814,-43.17760888828886
-22.56713019819814,-43.16859987927985
-22.56713019819814,-43.15959087027085
-22.56713019819814,-43.15058186126184
-22.56713019819814,-43.141572852252835
-22.56713019819814,-43.13256384324383
-22.56713019819814,-43.123554834234824
-22.56713019819814,-43.11454582522582
-22.56713019819814,-43.10553681621681
-22.56713019819814,-43.096527807207806
-22.56713019819814,-43.0875187981988
-22.56713019819814,-43.078509789189795
-22.56713019819814,-43.06950078018079
-22.56713019819814,-43.06049177117178
-22.56713019819814,-43.05148276216278
-22.56713019819814,-43.04247375315377
-22.56713019819814,-43.033464744144766
-22.56713019819814,-43.02445573513576
-22.56713019819814,-43.015446726126754
-22.56713019819814,-43.00643771711775
-22.56713019819814,-42.99742870810874
-22.56713019819814,-42.98841969909974
-22.56713019819814,-42.97941069009073
-22.56713019819814,-42.970401681081725
-22.56713019819814,-42.96139267207272
-22.56713019819814,-42.95238366306371
-22.56713019819814,-42.94337465405471
-22.56713019819814,-42.9343656450457
-22.56713019819814,-42.925356636036696
-22.56713019819814,-42.91634762702769
-22.56713019819814,-42.907338618018684
-22.56713019819814,-42.89832960900968
-22.56713019819814,-42.88932060000067
-22.56713019819814,-42.88031159099167
-22.56713019819814,-42.87130258198266
-22.56713019819814,-42.862293572973655
-22.56713019819814,-42.85328456396465
-22.56713019819814,-42.844275554955644
-22.56713019819814,-42.83526654594664
-22.56713019819814,-42.82625753693763
-22.56713019819814,-42.817248527928626
-22.56713019819814,-42.80823951891962
-22.56713019819814,-42.799230509910615
-22.56713019819814,-42.79022150090161
-22.56713019819814,-42.7812124918926
-22.56713019819814,-42.7722034828836
-22.56713019819814,-42.76319447387459
-22.56713019819814,-42.754185464865586
-22.56713019819814,-42.74517645585658
-22.56713019819814,-42.736167446847574
-22.56713019819814,-42.72715843783857
-22.56713019819814,-42.71814942882956
-22.56713019819814,-42.70914041982056
-22.56713019819814,-42.70013141081155
-22.56713019819814,-42.691122401802545
-22.56713019819814,-42.68211339279354
-22.56713019819814,-42.67310438378453
-22.56713019819814,-42.66409537477553
-22.56713019819814,-42.65508636576652
-22.56713019819814,-42.646077356757516
-22.56713019819814,-42.63706834774851
-22.56713019819814,-42.628059338739504
-22.56713019819814,-42.6190503297305
-22.56713019819814,-42.61004132072149
-22.56713019819814,-42.60103231171249
-22.56713019819814,-42.59202330270348
-22.56713019819814,-42.583014293694475
-22.56713019819814,-42.57400528468547
-22.56713019819814,-42.564996275676464
-22.56713019819814,-42.55598726666746
-22.56713019819814,-42.54697825765845
-22.56713019819814,-42.537969248649446
-22.56713019819814,-42.52896023964044
-22.56713019819814,-42.519951230631435
-22.56713019819814,-42.51094222162243
-22.56713019819814,-42.50193321261342
-22.56713019819814,-42.49292420360442
-22.56713019819814,-42.48391519459541
-22.56713019819814,-42.474906185586406
-22.56713019819814,-42.4658971765774
-22.56713019819814,-42.456888167568394
-22.56713019819814,-42.44787915855939
-22.56713019819814,-42.43887014955038
-22.56713019819814,-42.42986114054138
-22.56713019819814,-42.42085213153237
-22.56713019819814,-42.411843122523365
-22.56713019819814,-42.40283411351436
-22.56713019819814,-42.39382510450535
-22.56713019819814,-42.38481609549635
-22.56713019819814,-42.37580708648734
-22.56713019819814,-42.366798077478336
-22.56713019819814,-42.35778906846933
-22.56713019819814,-42.348780059460324
-22.56713019819814,-42.33977105045132
-22.56713019819814,-42.33076204144231
-22.56713019819814,-42.32175303243331
-22.56713019819814,-42.3127440234243
-22.56713019819814,-42.303735014415295
-22.56713019819814,-42.29472600540629
-22.56713019819814,-42.285716996397284
-22.56713019819814,-42.27670798738828
-22.56713019819814,-42.26769897837927
-22.56713019819814,-42.258689969370266
-22.56713019819814,-42.24968096036126
-22.56713019819814,-42.240671951352255
-22.56713019819814,-42.23166294234325
-22.56713019819814,-42.22265393333424
-22.56713019819814,-42.21364492432524
-22.56713019819814,-42.20463591531623
-22.56713019819814,-42.195626906307226
-22.56713019819814,-42.18661789729822
-22.56713019819814,-42.177608888289214
-22.56713019819814,-42.16859987928021
-22.56713019819814,-42.1595908702712
-22.56713019819814,-42.1505818612622
-22.56713019819814,-42.14157285225319
-22.56713019819814,-42.132563843244185
-22.56713019819814,-42.12355483423518
-22.56713019819814,-42.11454582522617
-22.56713019819814,-42.10553681621717
-22.56713019819814,-42.09652780720816
-22.56713019819814,-42.087518798199156
-22.56713019819814,-42.07850978919015
-22.56713019819814,-42.069500780181144
-22.56713019819814,-42.06049177117214
-22.56713019819814,-42.05148276216313
-22.56713019819814,-42.04247375315413
-22.56713019819814,-42.03346474414512
-22.56713019819814,-42.024455735136115
-22.56713019819814,-42.01544672612711
-22.56713019819814,-42.006437717118104
-22.56713019819814,-41.9974287081091
-22.56713019819814,-41.98841969910009
-22.55812118918913,-44.67310438378382
-22.55812118918913,-44.6370683477478
-22.55812118918913,-44.628059338738794
-22.55812118918913,-44.61905032972979
-22.55812118918913,-44.61004132072078
-22.55812118918913,-44.601032311711776
-22.55812118918913,-44.59202330270277
-22.55812118918913,-44.583014293693765
-22.55812118918913,-44.57400528468476
-22.55812118918913,-44.56499627567575
-22.55812118918913,-44.55598726666675
-22.55812118918913,-44.54697825765774
-22.55812118918913,-44.537969248648736
-22.55812118918913,-44.52896023963973
-22.55812118918913,-44.519951230630724
-22.55812118918913,-44.51094222162172
-22.55812118918913,-44.50193321261271
-22.55812118918913,-44.49292420360371
-22.55812118918913,-44.4839151945947
-22.55812118918913,-44.474906185585695
-22.55812118918913,-44.46589717657669
-22.55812118918913,-44.45688816756768
-22.55812118918913,-44.44787915855868
-22.55812118918913,-44.43887014954967
-22.55812118918913,-44.429861140540666
-22.55812118918913,-44.42085213153166
-22.55812118918913,-44.411843122522654
-22.55812118918913,-44.40283411351365
-22.55812118918913,-44.39382510450464
-22.55812118918913,-44.38481609549564
-22.55812118918913,-44.37580708648663
-22.55812118918913,-44.366798077477625
-22.55812118918913,-44.35778906846862
-22.55812118918913,-44.348780059459614
-22.55812118918913,-44.33977105045061
-22.55812118918913,-44.3307620414416
-22.55812118918913,-44.321753032432596
-22.55812118918913,-44.31274402342359
-22.55812118918913,-44.303735014414585
-22.55812118918913,-44.29472600540558
-22.55812118918913,-44.28571699639657
-22.55812118918913,-44.27670798738757
-22.55812118918913,-44.26769897837856
-22.55812118918913,-44.258689969369556
-22.55812118918913,-44.24968096036055
-22.55812118918913,-44.240671951351544
-22.55812118918913,-44.23166294234254
-22.55812118918913,-44.22265393333353
-22.55812118918913,-44.21364492432453
-22.55812118918913,-44.20463591531552
-22.55812118918913,-44.195626906306515
-22.55812118918913,-44.18661789729751
-22.55812118918913,-44.1776088882885
-22.55812118918913,-44.1685998792795
-22.55812118918913,-44.15959087027049
-22.55812118918913,-44.150581861261486
-22.55812118918913,-44.14157285225248
-22.55812118918913,-44.132563843243474
-22.55812118918913,-44.12355483423447
-22.55812118918913,-44.11454582522546
-22.55812118918913,-44.10553681621646
-22.55812118918913,-44.09652780720745
-22.55812118918913,-44.087518798198445
-22.55812118918913,-44.07850978918944
-22.55812118918913,-44.069500780180434
-22.55812118918913,-44.06049177117143
-22.55812118918913,-44.05148276216242
-22.55812118918913,-44.042473753153416
-22.55812118918913,-44.03346474414441
-22.55812118918913,-44.024455735135405
-22.55812118918913,-44.0154467261264
-22.55812118918913,-44.00643771711739
-22.55812118918913,-43.99742870810839
-22.55812118918913,-43.98841969909938
-22.55812118918913,-43.979410690090376
-22.55812118918913,-43.97040168108137
-22.55812118918913,-43.961392672072364
-22.55812118918913,-43.95238366306336
-22.55812118918913,-43.94337465405435
-22.55812118918913,-43.93436564504535
-22.55812118918913,-43.92535663603634
-22.55812118918913,-43.916347627027335
-22.55812118918913,-43.90733861801833
-22.55812118918913,-43.89832960900932
-22.55812118918913,-43.88932060000032
-22.55812118918913,-43.88031159099131
-22.55812118918913,-43.871302581982306
-22.55812118918913,-43.8622935729733
-22.55812118918913,-43.853284563964294
-22.55812118918913,-43.84427555495529
-22.55812118918913,-43.83526654594628
-22.55812118918913,-43.82625753693728
-22.55812118918913,-43.81724852792827
-22.55812118918913,-43.808239518919265
-22.55812118918913,-43.79923050991026
-22.55812118918913,-43.790221500901254
-22.55812118918913,-43.78121249189225
-22.55812118918913,-43.77220348288324
-22.55812118918913,-43.763194473874236
-22.55812118918913,-43.75418546486523
-22.55812118918913,-43.745176455856225
-22.55812118918913,-43.73616744684722
-22.55812118918913,-43.72715843783821
-22.55812118918913,-43.71814942882921
-22.55812118918913,-43.7091404198202
-22.55812118918913,-43.700131410811196
-22.55812118918913,-43.69112240180219
-22.55812118918913,-43.682113392793184
-22.55812118918913,-43.67310438378418
-22.55812118918913,-43.66409537477517
-22.55812118918913,-43.65508636576617
-22.55812118918913,-43.64607735675716
-22.55812118918913,-43.637068347748155
-22.55812118918913,-43.62805933873915
-22.55812118918913,-43.61905032973014
-22.55812118918913,-43.61004132072114
-22.55812118918913,-43.60103231171213
-22.55812118918913,-43.592023302703126
-22.55812118918913,-43.58301429369412
-22.55812118918913,-43.574005284685114
-22.55812118918913,-43.56499627567611
-22.55812118918913,-43.5559872666671
-22.55812118918913,-43.5469782576581
-22.55812118918913,-43.53796924864909
-22.55812118918913,-43.528960239640085
-22.55812118918913,-43.51995123063108
-22.55812118918913,-43.510942221622074
-22.55812118918913,-43.50193321261307
-22.55812118918913,-43.49292420360406
-22.55812118918913,-43.483915194595056
-22.55812118918913,-43.47490618558605
-22.55812118918913,-43.465897176577045
-22.55812118918913,-43.45688816756804
-22.55812118918913,-43.44787915855903
-22.55812118918913,-43.43887014955003
-22.55812118918913,-43.42986114054102
-22.55812118918913,-43.420852131532016
-22.55812118918913,-43.41184312252301
-22.55812118918913,-43.402834113514004
-22.55812118918913,-43.393825104505
-22.55812118918913,-43.38481609549599
-22.55812118918913,-43.37580708648699
-22.55812118918913,-43.36679807747798
-22.55812118918913,-43.357789068468975
-22.55812118918913,-43.34878005945997
-22.55812118918913,-43.33977105045096
-22.55812118918913,-43.33076204144196
-22.55812118918913,-43.32175303243295
-22.55812118918913,-43.312744023423946
-22.55812118918913,-43.30373501441494
-22.55812118918913,-43.294726005405934
-22.55812118918913,-43.28571699639693
-22.55812118918913,-43.27670798738792
-22.55812118918913,-43.26769897837892
-22.55812118918913,-43.25868996936991
-22.55812118918913,-43.249680960360905
-22.55812118918913,-43.2406719513519
-22.55812118918913,-43.23166294234289
-22.55812118918913,-43.22265393333389
-22.55812118918913,-43.21364492432488
-22.55812118918913,-43.204635915315876
-22.55812118918913,-43.19562690630687
-22.55812118918913,-43.186617897297864
-22.55812118918913,-43.17760888828886
-22.55812118918913,-43.16859987927985
-22.55812118918913,-43.15959087027085
-22.55812118918913,-43.15058186126184
-22.55812118918913,-43.141572852252835
-22.55812118918913,-43.13256384324383
-22.55812118918913,-43.123554834234824
-22.55812118918913,-43.11454582522582
-22.55812118918913,-43.10553681621681
-22.55812118918913,-43.096527807207806
-22.55812118918913,-43.0875187981988
-22.55812118918913,-43.078509789189795
-22.55812118918913,-43.06950078018079
-22.55812118918913,-43.06049177117178
-22.55812118918913,-43.05148276216278
-22.55812118918913,-43.04247375315377
-22.55812118918913,-43.033464744144766
-22.55812118918913,-43.02445573513576
-22.55812118918913,-43.015446726126754
-22.55812118918913,-43.00643771711775
-22.55812118918913,-42.99742870810874
-22.55812118918913,-42.98841969909974
-22.55812118918913,-42.97941069009073
-22.55812118918913,-42.970401681081725
-22.55812118918913,-42.96139267207272
-22.55812118918913,-42.95238366306371
-22.55812118918913,-42.94337465405471
-22.55812118918913,-42.9343656450457
-22.55812118918913,-42.925356636036696
-22.55812118918913,-42.91634762702769
-22.55812118918913,-42.907338618018684
-22.55812118918913,-42.89832960900968
-22.55812118918913,-42.88932060000067
-22.55812118918913,-42.88031159099167
-22.55812118918913,-42.87130258198266
-22.55812118918913,-42.862293572973655
-22.55812118918913,-42.85328456396465
-22.55812118918913,-42.844275554955644
-22.55812118918913,-42.83526654594664
-22.55812118918913,-42.82625753693763
-22.55812118918913,-42.817248527928626
-22.55812118918913,-42.80823951891962
-22.55812118918913,-42.799230509910615
-22.55812118918913,-42.79022150090161
-22.55812118918913,-42.7812124918926
-22.55812118918913,-42.7722034828836
-22.55812118918913,-42.76319447387459
-22.55812118918913,-42.754185464865586
-22.55812118918913,-42.74517645585658
-22.55812118918913,-42.736167446847574
-22.55812118918913,-42.72715843783857
-22.55812118918913,-42.71814942882956
-22.55812118918913,-42.70914041982056
-22.55812118918913,-42.70013141081155
-22.55812118918913,-42.691122401802545
-22.55812118918913,-42.68211339279354
-22.55812118918913,-42.67310438378453
-22.55812118918913,-42.66409537477553
-22.55812118918913,-42.65508636576652
-22.55812118918913,-42.646077356757516
-22.55812118918913,-42.63706834774851
-22.55812118918913,-42.628059338739504
-22.55812118918913,-42.6190503297305
-22.55812118918913,-42.61004132072149
-22.55812118918913,-42.60103231171249
-22.55812118918913,-42.59202330270348
-22.55812118918913,-42.583014293694475
-22.55812118918913,-42.57400528468547
-22.55812118918913,-42.564996275676464
-22.55812118918913,-42.55598726666746
-22.55812118918913,-42.54697825765845
-22.55812118918913,-42.537969248649446
-22.55812118918913,-42.52896023964044
-22.55812118918913,-42.519951230631435
-22.55812118918913,-42.51094222162243
-22.55812118918913,-42.50193321261342
-22.55812118918913,-42.49292420360442
-22.55812118918913,-42.48391519459541
-22.55812118918913,-42.474906185586406
-22.55812118918913,-42.4658971765774
-22.55812118918913,-42.456888167568394
-22.55812118918913,-42.44787915855939
-22.55812118918913,-42.43887014955038
-22.55812118918913,-42.42986114054138
-22.55812118918913,-42.42085213153237
-22.55812118918913,-42.411843122523365
-22.55812118918913,-42.40283411351436
-22.55812118918913,-42.39382510450535
-22.55812118918913,-42.38481609549635
-22.55812118918913,-42.37580708648734
-22.55812118918913,-42.366798077478336
-22.55812118918913,-42.35778906846933
-22.55812118918913,-42.348780059460324
-22.55812118918913,-42.33977105045132
-22.55812118918913,-42.33076204144231
-22.55812118918913,-42.32175303243331
-22.55812118918913,-42.3127440234243
-22.55812118918913,-42.303735014415295
-22.55812118918913,-42.29472600540629
-22.55812118918913,-42.285716996397284
-22.55812118918913,-42.27670798738828
-22.55812118918913,-42.26769897837927
-22.55812118918913,-42.258689969370266
-22.55812118918913,-42.24968096036126
-22.55812118918913,-42.240671951352255
-22.55812118918913,-42.23166294234325
-22.55812118918913,-42.22265393333424
-22.55812118918913,-42.21364492432524
-22.55812118918913,-42.20463591531623
-22.55812118918913,-42.195626906307226
-22.55812118918913,-42.18661789729822
-22.55812118918913,-42.177608888289214
-22.55812118918913,-42.16859987928021
-22.55812118918913,-42.1595908702712
-22.55812118918913,-42.1505818612622
-22.55812118918913,-42.14157285225319
-22.55812118918913,-42.132563843244185
-22.55812118918913,-42.12355483423518
-22.55812118918913,-42.11454582522617
-22.55812118918913,-42.10553681621717
-22.55812118918913,-42.09652780720816
-22.55812118918913,-42.087518798199156
-22.55812118918913,-42.07850978919015
-22.55812118918913,-42.069500780181144
-22.55812118918913,-42.06049177117214
-22.55812118918913,-42.05148276216313
-22.55812118918913,-42.04247375315413
-22.55812118918913,-42.03346474414512
-22.55812118918913,-42.024455735136115
-22.55812118918913,-42.01544672612711
-22.55812118918913,-42.006437717118104
-22.55812118918913,-41.9974287081091
-22.55812118918913,-41.98841969910009
-22.55812118918913,-41.979410690091086
-22.54911218018012,-44.67310438378382
-22.54911218018012,-44.66409537477482
-22.54911218018012,-44.65508636576581
-22.54911218018012,-44.646077356756805
-22.54911218018012,-44.6370683477478
-22.54911218018012,-44.628059338738794
-22.54911218018012,-44.61905032972979
-22.54911218018012,-44.61004132072078
-22.54911218018012,-44.601032311711776
-22.54911218018012,-44.59202330270277
-22.54911218018012,-44.583014293693765
-22.54911218018012,-44.57400528468476
-22.54911218018012,-44.56499627567575
-22.54911218018012,-44.55598726666675
-22.54911218018012,-44.54697825765774
-22.54911218018012,-44.537969248648736
-22.54911218018012,-44.52896023963973
-22.54911218018012,-44.519951230630724
-22.54911218018012,-44.51094222162172
-22.54911218018012,-44.50193321261271
-22.54911218018012,-44.49292420360371
-22.54911218018012,-44.4839151945947
-22.54911218018012,-44.474906185585695
-22.54911218018012,-44.46589717657669
-22.54911218018012,-44.45688816756768
-22.54911218018012,-44.44787915855868
-22.54911218018012,-44.43887014954967
-22.54911218018012,-44.429861140540666
-22.54911218018012,-44.42085213153166
-22.54911218018012,-44.411843122522654
-22.54911218018012,-44.40283411351365
-22.54911218018012,-44.39382510450464
-22.54911218018012,-44.38481609549564
-22.54911218018012,-44.37580708648663
-22.54911218018012,-44.366798077477625
-22.54911218018012,-44.35778906846862
-22.54911218018012,-44.348780059459614
-22.54911218018012,-44.33977105045061
-22.54911218018012,-44.3307620414416
-22.54911218018012,-44.321753032432596
-22.54911218018012,-44.31274402342359
-22.54911218018012,-44.303735014414585
-22.54911218018012,-44.29472600540558
-22.54911218018012,-44.28571699639657
-22.54911218018012,-44.27670798738757
-22.54911218018012,-44.26769897837856
